1,1000,17.3,62,30.15,11.5,1720393200,2024-07-08 02:00:00+00,Clear
1,1000,16.7,64,30.15,12.2,1720396800,2024-07-08 03:00:00+00,Clear
1,1000,16.7,64,30.16,12.6,1720400400,2024-07-08 04:00:00+00,Clear
1,1000,17.7,62,30.16,13.3,1720404000,2024-07-08 05:00:00+00,Sunny
1,1000,19.8,55,30.15,15.1,1720407600,2024-07-08 06:00:00+00,Sunny
1,1000,21.9,48,30.16,16.6,1720411200,2024-07-08 07:00:00+00,Sunny
1,1000,23.6,43,30.15,16.9,1720414800,2024-07-08 08:00:00+00,Sunny
1,1000,25.1,38,30.14,17.6,1720418400,2024-07-08 09:00:00+00,Sunny
1,1000,26.4,35,30.13,18,1720422000,2024-07-08 10:00:00+00,Sunny
1,1000,27.4,32,30.13,19.4,1720425600,2024-07-08 11:00:00+00,Sunny
1,1000,28.2,30,30.12,19.1,1720429200,2024-07-08 12:00:00+00,Sunny
1,1000,28.5,30,30.11,18,1720432800,2024-07-08 13:00:00+00,Sunny
1,1000,28.6,30,30.1,17.6,1720436400,2024-07-08 14:00:00+00,Sunny
1,1000,28.4,31,30.1,16.6,1720440000,2024-07-08 15:00:00+00,Sunny
1,1000,27.9,32,30.09,15.5,1720443600,2024-07-08 16:00:00+00,Sunny
1,1000,27.1,36,30.09,13.3,1720447200,2024-07-08 17:00:00+00,Sunny
1,1000,25.7,42,30.09,12.2,1720450800,2024-07-08 18:00:00+00,Sunny
1,1000,23.9,47,30.09,11.2,1720454400,2024-07-08 19:00:00+00,Sunny
1,1000,22.2,52,30.1,10.1,1720458000,2024-07-08 20:00:00+00,Sunny
1,1000,21.2,55,30.11,9.4,1720461600,2024-07-08 21:00:00+00,Clear
1,1000,20.3,56,30.11,9,1720465200,2024-07-08 22:00:00+00,Clear
1,1000,19.5,57,30.12,8.3,1720468800,2024-07-08 23:00:00+00,Clear
1,1000,20.2,59,30.08,9.7,1720472400,2024-07-09 00:00:00+00,Clear
1,1000,19.7,59,30.1,7.9,1720476000,2024-07-09 01:00:00+00,Clear
1,1000,19.3,60,30.1,8.3,1720479600,2024-07-09 02:00:00+00,Clear
1,1000,18.8,60,30.11,7.6,1720483200,2024-07-09 03:00:00+00,Clear
1,1000,18.7,61,30.11,7.9,1720486800,2024-07-09 04:00:00+00,Clear
1,1000,19.6,59,30.12,9,1720490400,2024-07-09 05:00:00+00,Sunny
1,1000,21.5,52,30.12,10.4,1720494000,2024-07-09 06:00:00+00,Sunny
1,1000,23.4,46,30.11,10.8,1720497600,2024-07-09 07:00:00+00,Sunny
1,1000,25.4,41,30.11,11.5,1720501200,2024-07-09 08:00:00+00,Sunny
1,1000,27.1,37,30.11,11.2,1720504800,2024-07-09 09:00:00+00,Sunny
1,1000,28.6,34,30.11,10.8,1720508400,2024-07-09 10:00:00+00,Sunny
1,1000,29.6,32,30.11,10.8,1720512000,2024-07-09 11:00:00+00,Sunny
1,1000,30.4,32,30.1,10.4,1720515600,2024-07-09 12:00:00+00,Sunny
1,1000,30.8,31,30.09,10.1,1720519200,2024-07-09 13:00:00+00,Sunny
1,1000,31,32,30.08,10.1,1720522800,2024-07-09 14:00:00+00,Sunny
1,1000,31,32,30.07,10.4,1720526400,2024-07-09 15:00:00+00,Sunny
1,1000,30.5,33,30.07,11.5,1720530000,2024-07-09 16:00:00+00,Sunny
1,1000,29.8,37,30.07,11.5,1720533600,2024-07-09 17:00:00+00,Sunny
1,1000,28.1,42,30.08,11.2,1720537200,2024-07-09 18:00:00+00,Sunny
1,1000,26.1,46,30.08,10.4,1720540800,2024-07-09 19:00:00+00,Sunny
1,1000,24.5,47,30.09,9,1720544400,2024-07-09 20:00:00+00,Sunny
1,1000,23.4,50,30.1,8.3,1720548000,2024-07-09 21:00:00+00,Clear
1,1000,22.5,53,30.11,7.6,1720551600,2024-07-09 22:00:00+00,Clear
1,1000,21.5,56,30.12,6.8,1720555200,2024-07-09 23:00:00+00,Clear
1,1000,21.5,63,30.1,5,1720558800,2024-07-10 00:00:00+00,Clear
1,1000,21,64,30.11,5,1720562400,2024-07-10 01:00:00+00,Clear
1,1000,20.6,64,30.11,5.4,1720566000,2024-07-10 02:00:00+00,Clear
1,1000,20.1,64,30.11,4.3,1720569600,2024-07-10 03:00:00+00,Clear
1,1000,20,63,30.12,5.4,1720573200,2024-07-10 04:00:00+00,Clear
1,1000,21.2,59,30.13,5.8,1720576800,2024-07-10 05:00:00+00,Sunny
1,1000,23.1,51,30.14,6.8,1720580400,2024-07-10 06:00:00+00,Sunny
1,1000,25.1,46,30.13,7.6,1720584000,2024-07-10 07:00:00+00,Sunny
1,1000,26.9,42,30.13,8.3,1720587600,2024-07-10 08:00:00+00,Sunny
1,1000,28.4,39,30.13,9,1720591200,2024-07-10 09:00:00+00,Sunny
1,1000,29.7,36,30.12,9.4,1720594800,2024-07-10 10:00:00+00,Sunny
1,1003,30.6,34,30.12,9.4,1720598400,2024-07-10 11:00:00+00,Partly cloudy
1,1003,31.3,33,30.11,10.1,1720602000,2024-07-10 12:00:00+00,Partly cloudy
